#chr1	x1	x2	chr2	y1	y2	P_val
chr8	115700000	115710000	chr8	115770000	115830000	2.986845512421924e-05
chr8	116750000	116820000	chr8	116850000	116970000	0.0005121786813926607
chr8	118500000	118510000	chr8	118570000	118640000	8.730261734010695e-06
chr8	118720000	118770000	chr8	119010000	119290000	2.2471570853466185e-09
chr8	119840000	119890000	chr8	120040000	120170000	2.5682269825398783e-14
chr8	120100000	120150000	chr8	120350000	120460000	2.8880299480600927e-06
chr8	124550000	124620000	chr8	124690000	125040000	3.128684491154039e-50
chr8	125100000	125150000	chr8	125280000	125730000	6.45866222673178e-30
chr8	125710000	125740000	chr8	125800000	125880000	3.934910015112375e-07
chr8	126850000	126900000	chr8	127110000	127210000	0.05015064049195336
chr8	129300000	129330000	chr8	129490000	129580000	1.1767077231885385e-05
chr8	133190000	133240000	chr8	133400000	133500000	1.7555256185651102e-13
chr8	134670000	134720000	chr8	134820000	134930000	1.8559587890311637e-09
chr8	135450000	135480000	chr8	136700000	136780000	1.3307720120847594e-07
chr8	136060000	136090000	chr8	136440000	136540000	4.450058008927373e-05
chr8	139390000	139440000	chr8	139590000	139690000	9.79129397461599e-06
chr8	140450000	140480000	chr8	140590000	140680000	1.2347240097285758e-28
chr8	140820000	140850000	chr8	141130000	141220000	1.0680118716516703e-06
chr8	141060000	141110000	chr8	141120000	141230000	2.271453612759861e-19
chr8	143370000	143400000	chr8	143490000	143570000	1.2850530418787834e-10
chr8	144090000	144140000	chr8	144260000	144420000	1.44810310233248e-08
chr8	144520000	144550000	chr8	144730000	144810000	5.7418053345348886e-12
chr8	1020000	1120000	chr8	1260000	1290000	0.0015451923941100587
chr8	1690000	1830000	chr8	2020000	2030000	1.0209396763300399e-16
chr8	220000	2250000	chr8	2340000	2390000	0.0
chr8	1320000	1410000	chr8	2490000	2520000	0.015498136120996507
chr8	3500000	3600000	chr8	3770000	3780000	1.065910840899222e-07
chr8	4310000	4460000	chr8	4650000	4680000	1.6857999074352973e-08
chr8	4750000	4850000	chr8	5210000	5220000	6.815933991301678e-14
chr8	4980000	5840000	chr8	5840000	5890000	2.8959171014532135e-229
chr8	6530000	6690000	chr8	6750000	6800000	1.1119987308549045e-16
chr8	6770000	7110000	chr8	7340000	7390000	4.61193411169303e-24
chr8	8200000	8340000	chr8	8630000	8700000	2.193149543194949e-24
chr8	8660000	8810000	chr8	8970000	9020000	9.38942918060867e-13
chr8	8990000	9090000	chr8	9140000	9170000	3.942847612295178e-26
chr8	9000000	9080000	chr8	9320000	9350000	2.0506258928186896e-10
chr8	9300000	9420000	chr8	9810000	9860000	2.3732897819072254e-09
chr8	11420000	11520000	chr8	11520000	11570000	9.896502724670132e-14
chr8	11520000	11630000	chr8	11730000	11780000	3.600452288619563e-19
chr8	12620000	12780000	chr8	12810000	12860000	1.2925072555169362e-50
chr8	12820000	12900000	chr8	13020000	13050000	1.2454068254536801e-05
chr8	12790000	13900000	chr8	14130000	14180000	0.0
chr8	12760000	14720000	chr8	14720000	14770000	0.0
chr8	15070000	15160000	chr8	15370000	15400000	7.71124325518198e-09
chr8	16430000	16550000	chr8	16690000	16740000	3.954699928890397e-20
chr8	17540000	17650000	chr8	17670000	17720000	1.9927348071440897e-13
chr8	17240000	17340000	chr8	17900000	17950000	0.0010294208724887961
chr8	19810000	19940000	chr8	20100000	20150000	3.883768883610825e-08
chr8	20180000	20260000	chr8	20360000	20390000	4.365509519730392e-32
chr8	22330000	22430000	chr8	22560000	22610000	4.7180434690381306e-11
chr8	22640000	22720000	chr8	22740000	22770000	9.288759215307001e-32
chr8	22570000	22700000	chr8	22890000	22940000	4.257218268532109e-28
chr8	24190000	24300000	chr8	24380000	24430000	3.4685011030268384e-19
chr8	29050000	29230000	chr8	29290000	29340000	3.04578578269192e-17
chr8	32500000	32600000	chr8	33090000	33140000	0.019145641206061364
chr8	33390000	33510000	chr8	33570000	33600000	4.597160126589693e-16
chr8	35110000	35190000	chr8	35220000	35230000	4.735523526712186e-06
chr8	37800000	37890000	chr8	37900000	37930000	3.1411478279774616e-47
chr8	38060000	38250000	chr8	38370000	38420000	1.538352963674579e-25
chr8	38370000	38530000	chr8	38690000	38740000	6.602797925196121e-50
chr8	38760000	38870000	chr8	38960000	39010000	2.8089212123802874e-12
chr8	39950000	40080000	chr8	40180000	40230000	6.018558788050759e-17
chr8	41640000	41750000	chr8	41810000	41860000	1.3673476454237294e-11
chr8	41920000	42060000	chr8	42130000	42180000	4.92617978419839e-11
chr8	42380000	42460000	chr8	42660000	42690000	1.651695590880152e-29
chr8	42630000	42760000	chr8	42790000	42840000	6.331827751638167e-32
chr8	42480000	43510000	chr8	43510000	43580000	0.0
chr8	42950000	43300000	chr8	43680000	43730000	1.3121145404836706e-127
chr8	47230000	47330000	chr8	47730000	47780000	0.0013297836886439565
chr8	47780000	47860000	chr8	47930000	47960000	0.008681331420365928
chr8	50530000	50930000	chr8	51500000	51550000	3.02131798251275e-15
chr8	51770000	51910000	chr8	51990000	52040000	1.4371541442773048e-16
chr8	52060000	52170000	chr8	52380000	52430000	6.708274058076156e-09
chr8	52670000	52780000	chr8	52920000	52970000	4.296579882134504e-06
chr8	53790000	53870000	chr8	54000000	54030000	0.00047656892906971425
chr8	57930000	58060000	chr8	58370000	58420000	1.2500384748303293e-23
chr8	60010000	60090000	chr8	60380000	60410000	7.54320820527656e-07
chr8	60650000	60940000	chr8	60990000	61040000	4.978925465806952e-27
chr8	61640000	61740000	chr8	63000000	63050000	0.07996997136948124
chr8	65710000	65840000	chr8	66010000	66060000	3.0833077384057863e-35
chr8	66000000	66110000	chr8	66410000	66460000	4.743824975784194e-05
chr8	66410000	66500000	chr8	66590000	66620000	5.0344481015731487e-42
chr8	67240000	67350000	chr8	67470000	67520000	0.06807949412341995
chr8	67780000	67880000	chr8	67990000	68040000	4.0174543168047436e-08
chr8	68740000	68840000	chr8	68930000	68960000	1.2263926484565235e-06
chr8	70090000	70210000	chr8	70500000	70550000	2.1393829932307965e-14
chr8	71930000	72020000	chr8	72150000	72180000	7.518564814081925e-06
chr8	72900000	73080000	chr8	73150000	73200000	4.4101489434558737e-16
chr8	73710000	73840000	chr8	73940000	73990000	0.008877987462230773
chr8	75360000	75510000	chr8	75870000	75880000	6.419028545585985e-08
chr8	78650000	78750000	chr8	78910000	78940000	5.3027275240469e-07
chr8	79700000	79800000	chr8	80000000	80030000	2.238746603896692e-06
chr8	79980000	80110000	chr8	80220000	80270000	5.275510137118975e-20
chr8	80000000	80140000	chr8	80470000	80540000	0.01173599741555965
chr8	80940000	81070000	chr8	81220000	81270000	9.632226602623304e-21
chr8	82310000	82550000	chr8	82570000	82580000	8.250538946868931e-32
chr8	84180000	84440000	chr8	84480000	84510000	2.6261774409266105e-26
chr8	84420000	84550000	chr8	84660000	84730000	2.1340705347840284e-05
chr8	84610000	84890000	chr8	85010000	85060000	1.6435462092457865e-12
chr8	86070000	86180000	chr8	86320000	86370000	4.056952794672422e-07
chr8	85980000	87160000	chr8	87160000	87210000	4.6636569412087026e-243
chr8	87760000	87830000	chr8	87870000	87880000	0.00022761604922344467
chr8	89680000	89790000	chr8	89960000	90010000	1.6527618450971805e-33
chr8	89690000	89770000	chr8	90610000	90640000	4.7055709047964395e-05
chr8	89970000	90070000	chr8	90930000	90980000	0.0012329656817712832
chr8	93630000	93760000	chr8	93950000	94000000	1.5938253965845628e-17
chr8	93950000	94060000	chr8	94340000	94390000	0.009311275919157206
chr8	94540000	94640000	chr8	94700000	94730000	7.325253139695429e-18
chr8	94760000	95110000	chr8	95230000	95280000	5.791995248971996e-26
chr8	97700000	97820000	chr8	98000000	98050000	0.23381465271248217
chr8	98280000	98410000	chr8	98440000	98490000	1.439896540361909e-12
chr8	100090000	100210000	chr8	100530000	100580000	4.387954725688279e-26
chr8	100530000	100630000	chr8	100810000	100860000	7.422561642785948e-05
chr8	101450000	101660000	chr8	102180000	102230000	7.273320889159637e-06
chr8	102320000	102700000	chr8	102790000	102840000	2.0806067932645623e-39
chr8	104430000	104530000	chr8	104730000	104780000	1.0899025064649368e-08
chr8	104590000	105580000	chr8	105590000	105660000	7.335752126354958e-276
chr8	106530000	106780000	chr8	106820000	106870000	3.744841271333145e-19
chr8	107810000	107930000	chr8	108690000	108720000	2.185416374369126e-05
chr8	108840000	108970000	chr8	109300000	109350000	2.883490270911947e-50
chr8	109700000	109840000	chr8	110030000	110060000	1.7319744218585755e-13
chr8	110620000	110720000	chr8	111460000	111470000	3.069794975165786e-08
chr8	111980000	112090000	chr8	112130000	112180000	2.046783416464494e-16
chr8	111800000	112210000	chr8	112380000	112410000	3.3167628885931465e-123
chr8	112000000	112080000	chr8	113070000	113100000	9.14386969981408e-10
chr8	113400000	113500000	chr8	113560000	113610000	5.597669842128671e-08
chr8	113330000	113960000	chr8	114100000	114170000	1.8791925906615738e-172
chr8	116750000	116830000	chr8	117030000	117060000	2.3605758074211887e-08
chr8	117810000	117930000	chr8	118090000	118140000	8.59854817870625e-12
chr8	118070000	118180000	chr8	118390000	118440000	9.99534896749564e-07
chr8	119810000	119910000	chr8	120070000	120120000	5.262209553637158e-08
chr8	122410000	122520000	chr8	122540000	122590000	1.9371780201415297e-14
chr8	123720000	123850000	chr8	124420000	124470000	1.8860093757506895e-22
chr8	125070000	125300000	chr8	125410000	125460000	9.201363249526043e-14
chr8	127150000	127240000	chr8	127550000	127580000	5.326873768677314e-16
chr8	130070000	130180000	chr8	130650000	130700000	8.200544951523268e-05
chr8	132820000	132920000	chr8	133180000	133230000	1.2767752658364477e-05
chr8	133460000	133580000	chr8	133880000	133910000	2.6779140811125046e-06
chr8	136780000	136870000	chr8	137010000	137040000	1.4592410273968896e-06
chr8	136990000	137100000	chr8	137310000	137340000	7.8598808503796745e-22
chr8	137520000	137650000	chr8	137710000	137760000	9.634376398407284e-10
chr8	138710000	138780000	chr8	138930000	138940000	3.84401729439007e-16
chr8	140380000	140530000	chr8	140610000	140660000	1.7372479050648292e-32
chr8	142620000	142910000	chr8	143030000	143080000	1.483644658179046e-17
chr8	143900000	144040000	chr8	144070000	144120000	1.1778200323556019e-42
chr9	600000	630000	chr9	750000	1040000	2.2414470721554986e-05
chr9	1440000	1490000	chr9	1540000	1650000	1.4571421515208182e-17
chr9	2830000	2880000	chr9	4300000	4400000	0.0006235443014868573
chr9	3230000	3260000	chr9	3410000	3490000	5.707115824031763e-11
chr9	3440000	3510000	chr9	3620000	3740000	0.21492927116702934
chr9	4370000	4400000	chr9	4530000	4680000	1.5731788662262362e-29
chr9	4730000	4780000	chr9	5390000	5500000	6.813709814841225e-05
chr9	5420000	5470000	chr9	5560000	5670000	4.881474223426067e-15
chr9	5600000	5650000	chr9	5720000	5890000	9.750143751015899e-06
chr9	5860000	5910000	chr9	5980000	6090000	1.0905697616977806e-08
chr9	6320000	6370000	chr9	6510000	6620000	2.697262937471911e-06
chr9	6560000	6610000	chr9	6660000	6800000	4.486503782041462e-20
chr9	9580000	9630000	chr9	9750000	9860000	7.328960505288665e-05
chr9	10040000	10110000	chr9	10210000	10330000	0.054969395469124646
chr9	13410000	13460000	chr9	14310000	14450000	1.2686016390242288e-08
chr9	14320000	14330000	chr9	14660000	14730000	0.010729252441976082
chr9	17520000	17550000	chr9	17760000	17840000	1.9834910833772612e-05
chr9	18230000	18280000	chr9	18960000	19070000	1.769839812161038e-06
chr9	19900000	19950000	chr9	20280000	20380000	0.0019249828227933929
chr9	20600000	20650000	chr9	20890000	20990000	0.0011592294061328922
chr9	21300000	21350000	chr9	21370000	21510000	2.369296058405298e-41
chr9	21780000	21830000	chr9	22030000	22300000	2.2021866167468896e-07
chr9	26710000	26760000	chr9	26810000	26960000	5.3267793739748856e-11
chr9	27320000	27370000	chr9	27480000	27610000	1.844420705968745e-35
chr9	32350000	32400000	chr9	32540000	32670000	1.9470240426595243e-20
chr9	32550000	32600000	chr9	32940000	33040000	3.6993046723374587e-13
chr9	33060000	33110000	chr9	33180000	33300000	4.24817093922419e-27
chr9	33580000	33650000	chr9	33680000	33810000	6.756631622606873e-08
chr9	33800000	33830000	chr9	33850000	33930000	9.309047320890546e-05
chr9	35090000	35140000	chr9	35530000	35640000	3.66062473499057e-05
chr9	36390000	36440000	chr9	36530000	36640000	1.6249499427245976e-19
chr9	36980000	37030000	chr9	37260000	37450000	1.2525646288581368e-41
chr9	37890000	37940000	chr9	38310000	38460000	1.8115328798885363e-15
chr9	38730000	38780000	chr9	38970000	39150000	4.376796133582542e-26
chr9	41270000	41300000	chr9	42350000	42440000	8.628373030139456e-16
chr9	68560000	68610000	chr9	68950000	69070000	8.153281158608212e-23
chr9	69410000	69460000	chr9	69510000	69610000	4.196299467734208e-05
chr9	71260000	71310000	chr9	71740000	71850000	0.006693245261493038
chr9	71590000	71620000	chr9	71740000	71850000	3.8488370870099837e-07
chr9	72020000	72070000	chr9	72200000	72330000	6.608906235655342e-27
chr9	74750000	74800000	chr9	74950000	75150000	5.123941427549308e-52
chr9	76440000	76490000	chr9	76590000	76730000	1.67189043043806e-14
chr9	76800000	76850000	chr9	76940000	77040000	4.019851447636225e-05
chr9	77150000	77200000	chr9	77390000	77510000	1.8940104145870495e-07
chr9	80260000	80270000	chr9	80800000	80890000	1.1999154125524612e-08
chr9	83310000	83360000	chr9	83510000	83630000	2.1370450757816546e-18
chr9	84380000	84430000	chr9	84610000	84720000	2.4020432720847587e-06
chr9	85790000	85840000	chr9	86230000	86390000	2.500561913300672e-09
chr9	87310000	87360000	chr9	87640000	87830000	2.5283312496077464e-13
chr9	89560000	89610000	chr9	90090000	90290000	8.217537718674802e-13
chr9	90880000	90930000	chr9	91680000	91780000	0.05914501688230095
chr9	92110000	92160000	chr9	92190000	92370000	3.365052211348276e-27
chr9	93670000	93700000	chr9	93940000	94030000	5.982363947368245e-11
chr9	94060000	94110000	chr9	94140000	94240000	1.3392137483170214e-08
chr9	94650000	94700000	chr9	95070000	95210000	3.273285802599591e-19
chr9	97680000	97730000	chr9	97850000	97990000	1.0820823080347026e-12
chr9	99810000	99840000	chr9	99950000	100030000	2.375719103676011e-06
chr9	100010000	100060000	chr9	100170000	100280000	1.8067453531311867e-09
chr9	103390000	103420000	chr9	104650000	104730000	0.02695921202300949
chr9	104740000	104790000	chr9	105410000	105560000	1.4551185577128033e-10
chr9	109560000	109590000	chr9	109780000	109860000	4.266704922654754e-05
chr9	109870000	109920000	chr9	110060000	110230000	8.772639086479202e-39
chr9	110610000	110660000	chr9	111270000	111380000	6.112947760522054e-08
chr9	111740000	111770000	chr9	112050000	112140000	3.212349738487893e-12
chr9	111890000	111920000	chr9	112030000	112110000	1.910887882326891e-14
chr9	113410000	113460000	chr9	113590000	113710000	1.1437166468866527e-13
chr9	116130000	116180000	chr9	116590000	116710000	2.4812185125599294e-05
chr9	120730000	120780000	chr9	120930000	121220000	3.795596291749332e-06
chr9	121210000	121220000	chr9	121270000	121430000	2.0160249048585516e-28
chr9	122090000	122160000	chr9	122280000	122440000	1.402029754952297e-17
chr9	124100000	124150000	chr9	124230000	124400000	3.769935282489625e-42
chr9	124410000	124440000	chr9	124500000	124590000	8.426666589531569e-11
chr9	125380000	125430000	chr9	126180000	126340000	0.00017848357912212575
chr9	125550000	125560000	chr9	125610000	125790000	3.2963282120541854e-11
chr9	126920000	126970000	chr9	127150000	127260000	6.471913781316522e-30
chr9	127190000	127240000	chr9	127370000	127490000	2.335639916922292e-08
chr9	127930000	127980000	chr9	127990000	128160000	3.487373204717723e-86
chr9	130450000	130480000	chr9	130630000	130710000	9.854036779889718e-13
chr9	131330000	131380000	chr9	131490000	131590000	0.02471206666288637
chr9	133780000	133810000	chr9	133950000	134040000	4.25833285096455e-20
chr9	136130000	136180000	chr9	136250000	136360000	1.1916513796787723e-07
chr9	136470000	136520000	chr9	136580000	136700000	8.995354580720065e-31
chr9	136770000	136800000	chr9	136990000	137100000	1.0682034730174167e-33
chr9	137670000	137700000	chr9	137730000	137810000	6.558557069959333e-19
chr9	540000	650000	chr9	980000	1030000	1.2301921142353547e-07
chr9	1400000	1490000	chr9	1590000	1620000	1.4504949067779542e-10
chr9	4700000	5470000	chr9	5580000	5630000	6.050063645097189e-29
chr9	6000000	6110000	chr9	6290000	6340000	4.437980400154764e-10
chr9	7010000	7110000	chr9	7510000	7560000	0.00540815838153081
chr9	9790000	10400000	chr9	10410000	10480000	1.0940076981187391e-86
chr9	14420000	14650000	chr9	14740000	14790000	1.751053703976627e-10
chr9	17720000	17830000	chr9	18200000	18250000	0.006739372350467815
chr9	19020000	19110000	chr9	19170000	19200000	1.7137535580397494e-11
chr9	18980000	19110000	chr9	19440000	19490000	5.680242705698966e-12
chr9	20330000	20440000	chr9	20600000	20650000	7.309623937230126e-09
chr9	19890000	19970000	chr9	20930000	20960000	0.000488273410492559
chr9	20830000	21020000	chr9	21090000	21140000	2.8234467436807307e-08
chr9	21130000	21260000	chr9	21770000	21820000	3.188629762993175e-07
chr9	21960000	22070000	chr9	22220000	22250000	2.390441649219154e-05
chr9	27290000	27400000	chr9	27510000	27560000	1.0099667654471432e-32
chr9	28220000	28370000	chr9	28370000	28450000	0.6197719103986188
chr9	32330000	32440000	chr9	32550000	32600000	1.8867821784064427e-19
chr9	32490000	32610000	chr9	32960000	33010000	5.143492824320117e-15
chr9	34350000	34460000	chr9	34580000	34630000	1.0144137432534683e-08
chr9	35720000	35840000	chr9	35870000	35900000	1.2316567413386803e-19
chr9	35910000	36130000	chr9	36150000	36180000	6.034105421647027e-25
chr9	36360000	36500000	chr9	36530000	36580000	2.5946691653237277e-58
chr9	36960000	37070000	chr9	37290000	37340000	3.966852187507492e-20
chr9	38080000	39150000	chr9	39520000	39590000	0.0
chr9	42330000	42420000	chr9	42460000	42490000	1.6627258960815658e-29
chr9	68480000	68580000	chr9	69000000	69050000	0.00018513297108277917
chr9	69020000	69100000	chr9	69180000	69210000	6.344713262053541e-12
chr9	68370000	68430000	chr9	69860000	69870000	0.23798251129742568
chr9	71980000	72090000	chr9	72250000	72300000	1.8058651489869323e-07
chr9	75200000	75330000	chr9	75840000	75890000	0.0004892885709595604
chr9	76760000	76860000	chr9	76970000	77020000	2.2838496371047737e-05
chr9	78180000	78290000	chr9	78350000	78380000	4.972591944411204e-06
chr9	86360000	86500000	chr9	87300000	87350000	4.822355539186482e-13
chr9	88540000	88620000	chr9	88990000	89020000	0.0002677714785312184
chr9	89270000	89390000	chr9	89540000	89590000	5.0853646037307005e-09
chr9	89540000	89640000	chr9	90090000	90140000	7.311691051280274e-07
chr9	90870000	90990000	chr9	91410000	91460000	4.8285116961298024e-05
chr9	92610000	92740000	chr9	92770000	92800000	9.720788331155132e-05
chr9	93990000	94120000	chr9	94190000	94240000	2.2305448845160155e-32
chr9	97350000	97490000	chr9	97590000	97640000	2.4857401717835615e-47
chr9	97860000	97970000	chr9	98250000	98300000	0.0006986452092217216
chr9	98250000	98360000	chr9	98760000	98810000	3.987245894478324e-11
chr9	99140000	99260000	chr9	99800000	99850000	3.529814394871644e-06
chr9	99960000	100100000	chr9	100190000	100240000	3.0187836834538464e-18
chr9	100200000	100490000	chr9	100570000	100620000	3.675756796992412e-07
chr9	100970000	101030000	chr9	102920000	102930000	0.011122498670028243
chr9	104760000	104890000	chr9	105130000	105180000	0.0004071185160306652
chr9	104730000	105240000	chr9	105390000	105440000	1.6160751062987077e-35
chr9	105540000	105660000	chr9	105700000	105750000	0.040586201735456934
chr9	109830000	109960000	chr9	110120000	110190000	1.124809415249376e-09
chr9	110130000	110240000	chr9	110600000	110650000	4.7509350876395805e-08
chr9	110770000	111110000	chr9	111270000	111320000	1.5613465610691577e-20
chr9	111710000	111840000	chr9	112060000	112110000	5.692870148006313e-16
chr9	111700000	112160000	chr9	112330000	112380000	7.78247456261169e-52
chr9	112310000	112420000	chr9	112790000	112840000	0.0009492310462243726
chr9	113220000	113480000	chr9	113640000	113690000	2.384401266692333e-12
chr9	114390000	114510000	chr9	114630000	114680000	0.005739911950908362
chr9	114630000	114770000	chr9	114990000	115040000	3.870783942119e-41
chr9	114980000	115100000	chr9	115510000	115560000	1.6612810989220596e-05
chr9	121160000	121360000	chr9	121360000	121430000	1.2450676811462314e-15
chr9	121500000	121780000	chr9	121970000	122020000	2.070562168924832e-21
chr9	122050000	122200000	chr9	122320000	122390000	1.737886751287645e-26
chr9	122270000	122530000	chr9	122790000	122840000	5.710544959063613e-30
chr9	123040000	123170000	chr9	123320000	123370000	4.073600331553018e-13
chr9	126460000	126740000	chr9	126750000	126800000	4.864831254799984e-53
chr9	126870000	126990000	chr9	127180000	127230000	1.0270305500224985e-24
chr9	128800000	128880000	chr9	128920000	128950000	1.1707127683988061e-13
chr9	129080000	129210000	chr9	129590000	129640000	7.645941360471084e-74
chr9	129910000	130000000	chr9	130020000	130050000	3.5801132719962038e-28
chr9	130390000	130510000	chr9	130660000	130710000	2.104734283901404e-05
chr9	130670000	130790000	chr9	130830000	130880000	5.610789546748767e-41
chr9	131010000	131140000	chr9	131320000	131370000	1.5201985116978301e-05
chr9	131310000	131670000	chr9	131720000	131770000	4.0695507159256936e-131
chr9	131720000	131820000	chr9	132220000	132270000	9.817193507608882e-23
chr9	132470000	132580000	chr9	132790000	132820000	1.6860311717265655e-05
chr9	132990000	133100000	chr9	133130000	133180000	1.2960138519847756e-14
chr9	133130000	133210000	chr9	133310000	133340000	5.013518091721112e-11
chr9	133280000	133410000	chr9	133460000	133510000	1.87791426271518e-10
chr9	133710000	133830000	chr9	133980000	134030000	3.954739829124798e-26
chr9	134260000	134400000	chr9	134410000	134460000	0.0004108194719838592
chr9	136450000	136570000	chr9	136600000	136650000	1.4091138083601235e-44
chr9	137070000	137160000	chr9	137210000	137240000	1.251368225765856e-29
chr9	137250000	137370000	chr9	137370000	137440000	1.5618108044559477e-24
chr10	3770000	3820000	chr10	3840000	3940000	4.699202116656681e-05
chr10	5430000	5460000	chr10	5580000	5670000	9.137548789008616e-17
chr10	6910000	6920000	chr10	7400000	7480000	0.0005653694397893183
chr10	7840000	7890000	chr10	9190000	9340000	0.00011050679731366874
chr10	10060000	10110000	chr10	10150000	10300000	1.663751522245175e-11
chr10	11490000	11540000	chr10	11670000	11800000	5.287269514905818e-71
chr10	12230000	12280000	chr10	12620000	12730000	1.5841644758911282e-08
chr10	13340000	13390000	chr10	13520000	13630000	1.809250855082526e-06
chr10	15410000	15460000	chr10	15680000	15780000	1.726149161973721e-05
chr10	16810000	16860000	chr10	17390000	17530000	0.00012267547643700832
chr10	17600000	17650000	chr10	17670000	17800000	2.1859784443889264e-48
chr10	19330000	19360000	chr10	19380000	19470000	4.70990711851548e-13
chr10	19490000	19540000	chr10	19600000	21490000	0.0
chr10	19640000	19670000	chr10	20420000	20530000	2.878264464006697e-10
chr10	20100000	20130000	chr10	20580000	20660000	3.435498022898398e-05
chr10	20460000	20510000	chr10	20600000	21260000	1.5450191706547176e-90
chr10	21260000	21290000	chr10	21440000	21540000	1.1047682984669258e-08
chr10	21480000	21530000	chr10	21920000	22030000	4.291917550708177e-12
chr10	21970000	22020000	chr10	22230000	22750000	5.56537405387498e-62
chr10	22310000	22340000	chr10	22600000	22760000	1.0496189910751192e-07
chr10	22550000	22600000	chr10	22790000	22910000	0.0007357592890748902
chr10	23950000	24000000	chr10	24530000	24630000	0.0015085181440515833
chr10	26310000	26360000	chr10	26510000	26760000	7.205883535837983e-22
chr10	28240000	28270000	chr10	28350000	28430000	1.6672716198239892e-12
chr10	29980000	30030000	chr10	30210000	30310000	0.00018129604805239757
chr10	30370000	30420000	chr10	30510000	30630000	1.6304282886033994e-62
chr10	31830000	31880000	chr10	31940000	32090000	5.264006224866014e-44
chr10	33320000	33350000	chr10	34570000	34660000	0.002775245999518999
chr10	36280000	36290000	chr10	36360000	36500000	1.7515479824804511e-37
chr10	36920000	36930000	chr10	36950000	37090000	5.249225754415143e-31
chr10	37030000	37060000	chr10	37440000	37990000	1.2952932215788608e-59
chr10	37610000	37620000	chr10	38280000	38340000	2.088607180116346e-20
chr10	43650000	43700000	chr10	44830000	44940000	1.2245497661627622e-06
chr10	45220000	45270000	chr10	45930000	46110000	6.08616255263588e-13
chr10	45460000	45490000	chr10	45610000	45760000	2.3848914006292395e-36
chr10	46230000	46240000	chr10	46300000	46570000	3.037453528474132e-37
chr10	46510000	46560000	chr10	46970000	49880000	0.0
chr10	48350000	48380000	chr10	48470000	48690000	5.622134153830626e-21
chr10	49560000	49630000	chr10	49740000	50330000	2.4746136291120357e-41
chr10	51410000	51440000	chr10	51480000	51580000	7.06863797629178e-17
chr10	52950000	52980000	chr10	53120000	53240000	3.322693140607354e-09
chr10	54110000	54180000	chr10	54900000	55140000	9.147928721707402e-11
chr10	55120000	55150000	chr10	55230000	55420000	7.67952824997145e-27
chr10	58110000	58180000	chr10	58180000	59560000	0.0
chr10	58290000	58320000	chr10	58440000	58730000	6.690811929791615e-20
chr10	58620000	58630000	chr10	58680000	58760000	2.5924382492573895e-17
chr10	58920000	58970000	chr10	59160000	59310000	3.101257668654694e-34
chr10	59230000	59240000	chr10	60640000	60700000	0.004410365376242862
chr10	62580000	62630000	chr10	62800000	62910000	9.80886785514974e-21
chr10	63150000	63200000	chr10	63670000	63770000	6.721510229092007e-08
chr10	65990000	66020000	chr10	66070000	66170000	5.568694885189476e-07
chr10	66250000	66280000	chr10	66330000	66420000	0.0017678988205565467
chr10	66850000	66860000	chr10	66930000	67220000	2.050473594288377e-20
chr10	68990000	69060000	chr10	69060000	69170000	2.262696446732617e-38
chr10	69220000	69250000	chr10	69350000	69440000	1.3362377246744672e-37
chr10	70190000	70240000	chr10	70330000	70430000	4.3125491577034904e-13
chr10	70870000	70940000	chr10	71200000	71340000	0.0019363122038154562
chr10	71290000	71340000	chr10	71530000	71780000	1.5508402875021565e-24
chr10	72330000	72380000	chr10	73050000	73160000	0.0035635961173056743
chr10	73240000	73290000	chr10	73350000	73490000	8.37707188992731e-08
chr10	73510000	73540000	chr10	73610000	73760000	1.0541558564962466e-49
chr10	74230000	74280000	chr10	75010000	75150000	1.0088543513111712e-25
chr10	77150000	77200000	chr10	77600000	77810000	9.996546664754972e-41
chr10	77830000	77860000	chr10	77980000	78060000	1.9015624442358647e-05
chr10	78020000	78070000	chr10	79160000	79270000	7.196205891220773e-06
chr10	79360000	79390000	chr10	79450000	79540000	1.257072252691526e-18
chr10	79530000	79560000	chr10	79590000	80290000	1.9056431060178206e-77
chr10	80140000	80190000	chr10	80190000	80290000	5.286808453620016e-32
chr10	80680000	80730000	chr10	80860000	80960000	0.07960676051526136
chr10	84240000	84310000	chr10	84480000	84600000	0.0004190171038422354
chr10	86370000	86420000	chr10	86520000	86640000	1.1973940804011881e-10
chr10	86670000	86720000	chr10	86860000	86990000	6.954384319957305e-30
chr10	87190000	87240000	chr10	87490000	87870000	1.6720533284181354e-117
chr10	87840000	87890000	chr10	88070000	88330000	7.3203978275282835e-06
chr10	89230000	89280000	chr10	89370000	89470000	3.248164680881273e-05
chr10	89410000	89440000	chr10	89530000	89710000	2.2696030088652363e-07
chr10	89760000	89810000	chr10	90810000	90910000	0.0024550157798969817
chr10	90860000	90930000	chr10	91200000	91460000	2.1022090080222472e-35
chr10	92060000	92110000	chr10	92250000	92460000	2.5461512365068592e-28
chr10	93050000	93100000	chr10	93290000	93400000	7.142535929565215e-13
chr10	93350000	93400000	chr10	93440000	93580000	5.2966617396284334e-33
chr10	94270000	94280000	chr10	94430000	94490000	2.036944830256847e-12
chr10	95990000	96040000	chr10	96290000	96400000	5.829302556948427e-13
chr10	96620000	96670000	chr10	96700000	96880000	4.962224427629267e-16
chr10	97040000	97090000	chr10	97170000	97290000	5.952264662080098e-19
chr10	98800000	98810000	chr10	98900000	99390000	1.018827034817096e-34
